,Nazwisko aktualne;Liczba
7236,LITWINOWICZ;440
7237,ŁUSZCZEWSKA;440
7238,PERŁOWSKA;440
7239,PODLECKA;440
7240,POMIANOWSKA;440
7241,PYZIAK;440
7242,SACZUK;440
7243,SKOWYRA;440
7244,SOZAŃSKA;440
7245,STROKA;440
7246,SZUMAŃSKA;440
7247,ŚLIZ;440
7248,TRZCIONKA;440
7249,WASZCZYK;440
7250,GAŃSKA;439
7251,GŁÓWCZEWSKA;439
7252,GOSZTYŁA;439
7253,GRADEK;439
7254,JĘDRASZEK;439
7255,KIJ;439
7256,KLĘCZAR;439
7257,KLUCZYK;439
7258,LESIEWICZ;439
7259,ŁAKATOSZ;439
7260,MARTYNOWICZ;439
7261,ORNOWSKA;439
7262,PICHETA;439
7263,SETLAK;439
7264,SZULIM;439
7265,SZYDA;439
7266,CIECIURA;438
7267,GABARA;438
7268,KALICIAK;438
7269,KAZANA;438
7270,KLESZCZEWSKA;438
7271,KOZUBAL;438
7272,LEWALSKA;438
7273,LINKOWSKA;438
7274,ŁYKOWSKA;438
7275,MALSKA;438
7276,MARACH;438
7277,MĘTEL;438
7278,PASTUSZKO;438
7279,PODESZWA;438
7280,PRUCHNIK;438
7281,SANKIEWICZ;438
7282,SEKLECKA;438
7283,SOŁTYSEK;438
7284,STRAWA;438
7285,SZEMRAJ;438
7286,ZACH;438
7287,ZALEŚNA;438
7288,ZARANEK;438
7289,ZIENTARSKA;438
7290,CHOMIK;437
7291,CHYLEWSKA;437
7292,GROCHOLA;437
7293,KAZIMIERCZYK;437
7294,KOBRYŃ;437
7295,KUJDA;437
7296,MOSUR;437
7297,OTRĘBSKA;437
7298,SAMULAK;437
7299,SULECKA;437
7300,SZARA;437
7301,SZELIGOWSKA;437
7302,SZRAM;437
7303,WOJNICZ;437
7304,WOJTALIK;437
7305,BORUSZEWSKA;436
7306,BRUDNY;436
7307,BUTRYM;436
7308,CIEMIĘGA;436
7309,DOMIŃSKA;436
7310,FUTYMA;436
7311,GROBORZ;436
7312,HEINRICH;436
7313,HOLEWA;436
7314,KOBYLSKA;436
7315,KRĘŻOŁEK;436
7316,KRYSKA;436
7317,KUNOWSKA;436
7318,KUZAK;436
7319,MADZIA;436
7320,MAŁYSIAK;436
7321,MULARZ;436
7322,ROSZKIEWICZ;436
7323,SZYBOWSKA;436
7324,SZYMECKA;436
7325,TUCKA;436
7326,WALUSIAK;436
7327,ZDZIEBŁOWSKA;436
7328,BACŁAWSKA;435
7329,GOLAK;435
7330,JESKE;435
7331,KACZKA;435
7332,KANICKA;435
7333,KIERAT;435
7334,KORZONEK;435
7335,KUTERA;435
7336,ŁASKAWIEC;435
7337,PĄCZKOWSKA;435
7338,PIERSA;435
7339,SIP;435
7340,TOŁWIŃSKA;435
7341,WOCHNA;435
7342,ZAGOŻDŻON;435
7343,ŻELAZO;435
7344,CIERESZKO;434
7345,DZIUBAN;434
7346,HAJDAS;434
7347,KURCZAB;434
7348,LUTYŃSKA;434
7349,ŁASAK;434
7350,MIKUS;434
7351,MONIUSZKO;434
7352,PIANKOWSKA;434
7353,SŁUPECKA;434
7354,SMYKLA;434
7355,WITUCKA;434
7356,BANY;433
7357,DMOCH;433
7358,KOBUSZEWSKA;433
7359,MIOTKE;433
7360,OŚKO;433
7361,OWSIANA;433
7362,RZĄD;433
7363,STELMASIAK;433
7364,STROMSKA;433
7365,ŚLESIŃSKA;433
7366,TOŚ;433
7367,ŻURAŃSKA;433
7368,DUBIS;432
7369,FLIEGER;432
7370,KUCHARZ;432
7371,LADA;432
7372,OBSZYŃSKA;432
7373,RUT;432
7374,SIEKLUCKA;432
7375,SZKOŁA;432
7376,WĄSIKOWSKA;432
7377,WENDA;432
7378,WITTBRODT;432
7379,ŻYBURA;432
7380,BASA;431
7381,BOCIEK;431
7382,BUCHALSKA;431
7383,FULARA;431
7384,HETMAŃSKA;431
7385,JAJKO;431
7386,KACPERCZYK;431
7387,KURCZ;431
7388,LEŚNICKA;431
7389,LUBOWICKA;431
7390,PESZKO;431
7391,PICH;431
7392,SAROTA;431
7393,SAVCHUK;431
7394,SCHABOWSKA;431
7395,SKOTAREK;431
7396,SOBKIEWICZ;431
7397,TABORSKA;431
7398,TUROŃ;431
7399,ZAJKO;431
7400,ZAREMBSKA;431
7401,BOJARCZUK;430
7402,BRĄGIEL;430
7403,CIAK;430
7404,CZUPRYN;430
7405,GUMULAK;430
7406,HALIK;430
7407,JARACZ;430
7408,KARMELITA;430
7409,LEŚNIKOWSKA;430
7410,ŁOMNICKA;430
7411,MAŁYSZEK;430
7412,PITURA;430
7413,SOŚNIAK;430
7414,STEMPIN;430
7415,SYGUT;430
7416,SZMELTER;430
7417,URZĘDOWSKA;430
7418,WĄSEK;430
7419,ŻYWCZAK;430
7420,BYLINA;429
7421,CEBO;429
7422,DANISZ;429
7423,FILIŃSKA;429
7424,FORMA;429
7425,GINALSKA;429
7426,HUCZEK;429
7427,KASZYCKA;429
7428,KOWARA;429
7429,KRECZMER;429
7430,KROPLEWSKA;429
7431,KUNCEWICZ;429
7432,ŁUSZCZYK;429
7433,MAŃSKA;429
7434,PABISIAK;429
7435,PRZYTARSKA;429
7436,SZAJDA;429
7437,ŚREDNICKA;429
7438,UFNAL;429
7439,WUDARCZYK;429
7440,ZUGAJ;429
7441,DYLONG;428
7442,GORDON;428
7443,GÓRZNA;428
7444,GRABCZAK;428
7445,LAMENT;428
7446,LECIEJEWSKA;428
7447,ŁABNO;428
7448,MAJSTEREK;428
7449,NALAZEK;428
7450,NARTOWSKA;428
7451,NIŻYŃSKA;428
7452,OBST;428
7453,OSICA;428
7454,RAFIŃSKA;428
7455,RUBAJ;428
7456,RYCHŁOWSKA;428
7457,RYGUŁA;428
7458,TOBOREK;428
7459,BASAJ;427
7460,CAP;427
7461,DĄBROWICZ;427
7462,FAMULSKA;427
7463,GOSPODAREK;427
7464,GREGOROWICZ;427
7465,KASAK;427
7466,KURP;427
7467,ŁUKASZ;427
7468,PILAREK;427
7469,POGWIZD;427
7470,ZBIERSKA;427
7471,BIAŁOBRZEWSKA;426
7472,BORKIEWICZ;426
7473,CZOSKA;426
7474,FELISIAK;426
7475,FILIKS;426
7476,KLISZEWSKA;426
7477,KUCHCIAK;426
7478,LINDA;426
7479,MASŁOŃ;426
7480,NESKA;426
7481,OSOWIECKA;426
7482,PRZEKOP;426
7483,PYZA;426
7484,RUDECKA;426
7485,SADY;426
7486,SAPETA;426
7487,SEMIK;426
7488,SĘCZKOWSKA;426
7489,ZANIEWICZ;426
7490,BESZCZYŃSKA;425
7491,BOCHNIA;425
7492,GAJOWIAK;425
7493,GAWLICZEK;425
7494,GLEGOŁA;425
7495,GŁOWICKA;425
7496,GRAŚ;425
7497,GRUZA;425
7498,IMIELSKA;425
7499,JĘDRUSZCZAK;425
7500,MIZIA;425
7501,PITERA;425
7502,PULKOWSKA;425
7503,SADOWNIK;425
7504,ŚLASKA;425
7505,WINCENCIAK;425
7506,WYSOTA;425
7507,ZONTEK;425
7508,BICZ;424
7509,BUJKO;424
7510,CISZKOWSKA;424
7511,GŁOWNIA;424
7512,JAŁOWIEC;424
7513,KAWĘCKA;424
7514,KĘDZIOREK;424
7515,KRUZEL;424
7516,ŁACEK;424
7517,ŁOŃSKA;424
7518,MARAT;424
7519,NIEMCZEWSKA;424
7520,OLBORSKA;424
7521,PACHOLAK;424
7522,POTĘGA;424
7523,RAŹNA;424
7524,STĄPOR;424
7525,STUGLIK;424
7526,ARENDARSKA;423
7527,BARTŁOMIEJCZYK;423
7528,BECK;423
7529,CZAIŃSKA;423
7530,CZERKAWSKA;423
7531,DUMAŃSKA;423
7532,DYCHA;423
7533,GÓRAJ;423
7534,KOLAŃSKA;423
7535,KORNAGA;423
7536,KOŚCIESZA;423
7537,KRĘPA;423
7538,MAŁYS;423
7539,MAZEK;423
7540,MIKITA;423
7541,NIEDŹWIADEK;423
7542,OPYD;423
7543,REICHEL;423
7544,RZYMSKA;423
7545,TRYKA;423
7546,WIERTEL;423
7547,WÓDKA;423
7548,WSZEBOROWSKA;423
7549,BRONICKA;422
7550,JAGIEŁKA;422
7551,JAŹWIEC;422
7552,KRASNOWSKA;422
7553,LEPA;422
7554,PLESKOT;422
7555,POSTAWA;422
7556,PRONOBIS;422
7557,PRZYJEMSKA;422
7558,SIEMION;422
7559,SWOROWSKA;422
7560,SZYNKOWSKA;422
7561,ZDUŃSKA;422
7562,BAK;421
7563,BAKALARCZYK;421
7564,BRYLIŃSKA;421
7565,ERNST;421
7566,FRYCZ;421
7567,GETKA;421
7568,GIEZEK;421
7569,GLEBA;421
7570,GREGOREK;421
7571,GRYGOROWICZ;421
7572,KOŁAK;421
7573,KUDŁACZ;421
7574,KULCZAK;421
7575,LUDWIN;421
7576,ŁUCZYK;421
7577,NIECHCIAŁ;421
7578,PĘKSA;421
7579,PLEBAN;421
7580,POGONOWSKA;421
7581,POREDA;421
7582,ROGUCKA;421
7583,SUCHENEK;421
7584,SZWIEC;421
7585,TABIŚ;421
7586,WYKRĘT;421
7587,CHLEBDA;420
7588,DYBIEC;420
7589,FRANC;420
7590,FREITAG;420
7591,GALIKOWSKA;420
7592,GAMRAT;420
7593,GIERSZ;420
7594,HABDAS;420
7595,JUSTYŃSKA;420
7596,KNIAŹ;420
7597,KOPYTKO;420
7598,KURPIŃSKA;420
7599,ŁYŚ;420
7600,MAŁŻ;420
7601,MELNYCHUK;420
7602,SUCHORSKA;420
7603,TOMALSKA;420
7604,TYBOROWSKA;420
7605,WAKSMUNDZKA;420
7606,WAWRZYN;420
7607,ZERA;420
7608,BYTOMSKA;419
7609,DRYGAŁA;419
7610,FIDLER;419
7611,GOSKA;419
7612,GULIŃSKA;419
7613,KAJA;419
7614,ŁASTOWSKA;419
7615,MILCARZ;419
7616,MIŚKOWICZ;419
7617,MOSIŃSKA;419
7618,RZEPIŃSKA;419
7619,SIERGIEJ;419
7620,STYRNA;419
7621,TADLA;419
7622,ŻYWICA;419
7623,BOJCZUK;418
7624,CHORĄŻYCZEWSKA;418
7625,DACHOWSKA;418
7626,GOŁKOWSKA;418
7627,ILSKA;418
7628,KARPIERZ;418
7629,KORTA;418
7630,KROPIEWNICKA;418
7631,KULON;418
7632,OLEKSA;418
7633,ORWAT;418
7634,PŁACHECKA;418
7635,PŁUSKA;418
7636,SADŁOCHA;418
7637,TETERYCZ;418
7638,TRUCHEL;418
7639,BAWOŁ;417
7640,BIAŁOSKÓRSKA;417
7641,BIESIADECKA;417
7642,BRZĄKAŁA;417
7643,CHALIMONIUK;417
7644,DRUŻYŃSKA;417
7645,DUDKO;417
7646,GENDERA;417
7647,HARTMAN;417
7648,HOLC;417
7649,JONIAK;417
7650,KIELCZYK;417
7651,KLOCH;417
7652,KOSIEK;417
7653,KOSZYKOWSKA;417
7654,KUBECKA;417
7655,ŁUKASIUK;417
7656,ŁYSZKOWSKA;417
7657,MACHALICA;417
7658,PERA;417
7659,PRĘTKA;417
7660,SIUDEK;417
7661,SZCZYPKOWSKA;417
7662,SZNURA;417
7663,TEKIELA;417
7664,BŁAŻEJCZAK;416
7665,BRODECKA;416
7666,GIŻYCKA;416
7667,JAŚKOWIEC;416
7668,KIERSNOWSKA;416
7669,KLYSZCZ;416
7670,KOLEŚNIK;416
7671,KUDŁACIK;416
7672,MALARA;416
7673,MIKICIUK;416
7674,POLEWKA;416
7675,REMBOWSKA;416
7676,SAPA;416
7677,SCHOLZ;416
7678,SOBIERALSKA;416
7679,SZPIECH;416
7680,TERKA;416
7681,TOMA;416
7682,WROCŁAWSKA;416
7683,ZAGOZDA;416
7684,ZIAJKA;416
7685,BLUSZCZ;415
7686,CZUBACKA;415
7687,FOLTA;415
7688,JANY;415
7689,JEMIOŁO;415
7690,KALETKA;415
7691,KLEBAN;415
7692,KOCON;415
7693,LISOWICZ;415
7694,MROWCA;415
7695,POTOK;415
7696,SANETRA;415
7697,SZAJEK;415
7698,SZCZUKOWSKA;415
7699,TUŁODZIECKA;415
7700,ZIEMAK;415
7701,DERYŁO;414
7702,DROBNIK;414
7703,FIEREK;414
7704,HELAK;414
7705,INDYK;414
7706,KLINGER;414
7707,KLOS;414
7708,KRUSIŃSKA;414
7709,KURPISZ;414
7710,KUSKA;414
7711,LESZCZAK;414
7712,LORKOWSKA;414
7713,MASZCZYK;414
7714,MATYJAS;414
7715,MESJASZ;414
7716,PRZEKWAS;414
7717,SALWIN;414
7718,SKAŁKA;414
7719,STAŚKO;414
7720,SZYMANIUK;414
7721,WASIEWICZ;414
7722,WAWRZYCKA;414
7723,BLOCK;413
7724,CHARZYŃSKA;413
7725,CZUBASZEK;413
7726,DĘBOSZ;413
7727,DZIERŻAWSKA;413
7728,FRANAS;413
7729,GILEWICZ;413
7730,GORĄCA;413
7731,KUBÓW;413
7732,KURAN;413
7733,ŁANIEWSKA;413
7734,MLECZAK;413
7735,PACHOCKA;413
7736,POTRZEBOWSKA;413
7737,PRZEDPEŁSKA;413
7738,RYFA;413
7739,WICKA;413
7740,WOŁKOWSKA;413
7741,ŻYCHLIŃSKA;413
7742,CIROCKA;412
7743,DANEL;412
7744,DŁUGAJCZYK;412
7745,DUDAŁA;412
7746,FABISZAK;412
7747,GRABARA;412
7748,HANZEL;412
7749,KARKOCHA;412
7750,KOŁACZKOWSKA;412
7751,KOSAŁKA;412
7752,LISIEWSKA;412
7753,ŁUKSZA;412
7754,MĄDRO;412
7755,MĄKOWSKA;412
7756,POCZTA;412
7757,RADZIŃSKA;412
7758,RASZKOWSKA;412
7759,REZMER;412
7760,SYKAŁA;412
7761,WISŁA;412
7762,WŁADYKA;412
7763,ZŁOTNIK;412
7764,BAŃSKA;411
7765,DYREK;411
7766,GLIWIŃSKA;411
7767,HEJNA;411
7768,HUBERT;411
7769,MULAWA;411
7770,ORAWIEC;411
7771,PADŁO;411
7772,ŚLIPEK;411
7773,TOCZKO;411
7774,ZUZIAK;411
7775,BYTNAR;410
7776,CIBOR;410
7777,CISKOWSKA;410
7778,FRAŚ;410
7779,GLENC;410
7780,GÓRNISIEWICZ;410
7781,GUZDEK;410
7782,KEMPKA;410
7783,KLECZEWSKA;410
7784,ŁAPAJ;410
7785,MAJEWICZ;410
7786,OLBRYCH;410
7787,PIOCH;410
7788,PRASKA;410
7789,RUSZAŁA;410
7790,SMELA;410
7791,SOCHACZEWSKA;410
7792,STUPAK;410
7793,TWARDA;410
7794,ULEWICZ;410
7795,WIELGAT;410
7796,WŁOSIŃSKA;410
7797,WOJTASIEWICZ;410
7798,BOBKO;409
7799,CZERNIAKOWSKA;409
7800,DZIOPA;409
7801,FRONCZEK;409
7802,GIERAT;409
7803,GŁOWIAK;409
7804,GŁUSZKO;409
7805,IWANOW;409
7806,KOŁKOWSKA;409
7807,KRYSZEWSKA;409
7808,LATKO;409
7809,ŁOKAJ;409
7810,MASTEJ;409
7811,MAYER;409
7812,PYRZ;409
7813,SZATKO;409
7814,TABACZYŃSKA;409
7815,WACŁAW;409
7816,BURCZAK;408
7817,CHOWANIAK;408
7818,CIOCHOŃ;408
7819,FECHNER;408
7820,GÓJSKA;408
7821,GRZELEWSKA;408
7822,GZYL;408
7823,JASZCZ;408
7824,KIEŁBIK;408
7825,KRASA;408
7826,MADURA;408
7827,MIK;408
7828,MOLAK;408
7829,NOWOTNIK;408
7830,OLAS;408
7831,ORGANIŚCIAK;408
7832,OWSIŃSKA;408
7833,PLONA;408
7834,SŁABICKA;408
7835,SZALAST;408
7836,SZYJKA;408
7837,WIŚNICKA;408
7838,BIELAT;407
7839,BILIK;407
7840,CHABEREK;407
7841,DARDZIŃSKA;407
7842,GRABOŃ;407
7843,GRYCZ;407
7844,JAŚNIEWSKA;407
7845,KAMYK;407
7846,KILISZEK;407
7847,MIZGAŁA;407
7848,OSADA;407
7849,PAWLICZAK;407
7850,PIELACH;407
7851,POŚNIK;407
7852,RUNOWSKA;407
7853,RYSZKIEWICZ;407
7854,SOBKÓW;407
7855,TABISZ;407
7856,BUCHHOLZ;406
7857,CHMIELARSKA;406
7858,CYMER;406
7859,FIEDORUK;406
7860,FLASZA;406
7861,GRUSZEWSKA;406
7862,IDŹKOWSKA;406
7863,JANC;406
7864,MACIAŚ;406
7865,MOGIELNICKA;406
7866,PETRYK;406
7867,PĘCIAK;406
7868,PLIZGA;406
7869,PRZEWORSKA;406
7870,SANIEWSKA;406
7871,WUJEC;406
7872,ŻUBROWSKA;406
7873,JANCZY;405
7874,KUPNIEWSKA;405
7875,KUSZAJ;405
7876,MINTA;405
7877,MŁOCEK;405
7878,NOWROT;405
7879,ORNAT;405
7880,PALONEK;405
7881,REGLIŃSKA;405
7882,ROGALEWSKA;405
7883,RUDOWICZ;405
7884,SŁONKA;405
7885,SZWAŁEK;405
7886,CZOCHARA;404
7887,DZIKA;404
7888,GEBAUER;404
7889,GRUND;404
7890,IGNATIUK;404
7891,KIEŁCZYKOWSKA;404
7892,MARCHWIŃSKA;404
7893,MARUSZCZYK;404
7894,MATYJASEK;404
7895,MIGOŃ;404
7896,MONETA;404
7897,NIERZWICKA;404
7898,NIKLEWICZ;404
7899,PIECZARKA;404
7900,PIERZ;404
7901,PIOTRKOWICZ;404
7902,SKRZECZ;404
7903,STĘPLEWSKA;404
7904,WITAN;404
7905,WYKOWSKA;404
7906,FIT;403
7907,GOLISZEK;403
7908,GROCHALSKA;403
7909,GRODEK;403
7910,KUBASZEWSKA;403
7911,KUBOŃ;403
7912,MARON;403
7913,MATEREK;403
7914,MĄCZKOWSKA;403
7915,PACHOLIK;403
7916,POŁAWSKA;403
7917,PULIT;403
7918,SAJDA;403
7919,TOŁOCZKO;403
7920,TRYC;403
7921,WAJER;403
7922,WANDAS;403
7923,WĘGLARSKA;403
7924,ZIEMNICKA;403
7925,ARASZKIEWICZ;402
7926,BIERNACIK;402
7927,CHRUSTOWSKA;402
7928,KOŹLAK;402
7929,LEWEK;402
7930,MATUSZYŃSKA;402
7931,PETRUK;402
7932,REIMANN;402
7933,ROLEK;402
7934,STRĄCZYŃSKA;402
7935,ADAMKOWSKA;401
7936,BASAK;401
7937,BUGIEL;401
7938,DROBIŃSKA;401
7939,DROBNY;401
7940,DUŁAK;401
7941,FELIKSIAK;401
7942,FIOŁKA;401
7943,GROSZ;401
7944,GRZESIŃSKA;401
7945,JOSZKO;401
7946,KAMIENIAK;401
7947,KONIECKO;401
7948,KOSTAŃSKA;401
7949,KUNDA;401
7950,KUSIK;401
7951,LEPIANKA;401
7952,ŁADZIAK;401
7953,MIJAS;401
7954,MYCEK;401
7955,PROĆ;401
7956,PUCH;401
7957,RAŹNIEWSKA;401
7958,SKROBOT;401
7959,STILLER;401
7960,TELUS;401
7961,WDOWIK;401
7962,WYŻYKOWSKA;401
7963,ZAMORA;401
7964,AMBROŻEWICZ;400
7965,BERUS;400
7966,BUTOWSKA;400
7967,GOIK;400
7968,GRYCIUK;400
7969,JESZKE;400
7970,KLUJ;400
7971,KOWALCZEWSKA;400
7972,KOZIARZ;400
7973,KURPAS;400
7974,MAJOS;400
7975,MIROŃCZUK;400
7976,NIEDOŚPIAŁ;400
7977,RAGUS;400
7978,RYPIŃSKA;400
7979,SKŁADANEK;400
7980,ŚWIĆ;400
7981,WALIŃSKA;400
7982,WOJTALEWICZ;400
7983,ZAPOROWSKA;400
7984,ŻYMEŁKA;400
7985,ANDRUSZKO;399
7986,BASZCZYŃSKA;399
7987,BUK;399
7988,BYTNER;399
7989,FAJKOWSKA;399
7990,FERFECKA;399
7991,GRZANKOWSKA;399
7992,HELMAN;399
7993,JASIONEK;399
7994,KORPALSKA;399
7995,KOŚCIK;399
7996,KRAUZA;399
7997,KRYSZCZUK;399
7998,LEMANOWICZ;399
7999,MARASZEK;399
8000,NOWACZYŃSKA;399
8001,PAĆKOWSKA;399
8002,PODLASIŃSKA;399
8003,PUDLIK;399
8004,RAKOWIECKA;399
8005,RAPA;399
8006,SOWULA;399
8007,SYMONOWICZ;399
8008,SZAMOCKA;399
8009,ŚWIT;399
8010,WABIK;399
8011,WĘGRZYNEK;399
8012,ZAPAŚNIK;399
8013,BARTOSZAK;398
8014,DUCZEK;398
8015,GIEL;398
8016,GOGOL;398
8017,HIRSCH;398
8018,KUDEŁKA;398
8019,MIZAK;398
8020,NABIAŁEK;398
8021,RATAJEWSKA;398
8022,ROGAL;398
8023,RYDZIK;398
8024,SENATOR;398
8025,SŁYK;398
8026,TUSK;398
8027,WÓJT;398
8028,WYPCHŁO;398
8029,BARANKIEWICZ;397
8030,BUJAKOWSKA;397
8031,DŁUŻEWSKA;397
8032,DUCKA;397
8033,GRABAN;397
8034,GRZONKOWSKA;397
8035,HANDKE;397
8036,KALECIŃSKA;397
8037,MALAWSKA;397
8038,NAZAREWICZ;397
8039,NOSARZEWSKA;397
8040,PACHNIK;397
8041,PASIAK;397
8042,PIWNICKA;397
8043,ROMPA;397
8044,ROSZKO;397
8045,SKOPIŃSKA;397
8046,SOBICZEWSKA;397
8047,BARCZUK;396
8048,BLANK;396
8049,BORYSIAK;396
8050,DUDCZAK;396
8051,GABRYCH;396
8052,KAPUŚCIK;396
8053,KOWACKA;396
8054,MAJDAN;396
8055,MARTYNOWSKA;396
8056,NIEĆKO;396
8057,NIEGOWSKA;396
8058,SOBSTYL;396
8059,SZCZERKOWSKA;396
8060,SZWEDOWSKA;396
8061,WIERTELAK;396
8062,WOJTACH;396
8063,ZIĘCIK;396
8064,ANDREARCZYK;395
8065,DZIDEK;395
8066,ECKERT;395
8067,FICNER;395
8068,GRONKIEWICZ;395
8069,HAMERLA;395
8070,JARZĘBIŃSKA;395
8071,KALANDYK;395
8072,KOCZARA;395
8073,KOSSAK;395
8074,KRAKOWCZYK;395
8075,KRĘGIEL;395
8076,KRYWULT;395
8077,LAMCH;395
8078,MALCHEREK;395
8079,MORDAL;395
8080,MOŻDŻONEK;395
8081,PATKOWSKA;395
8082,RAJTAR;395
8083,REJMER;395
8084,SOJDA;395
8085,STUCZYŃSKA;395
8086,ZBICIAK;395
8087,BARĆ;394
8088,BAREJ;394
8089,BAZYLUK;394
8090,BONIKOWSKA;394
8091,BURKIEWICZ;394
8092,CHMAL;394
8093,CIMOCH;394
8094,DRELA;394
8095,DYTKO;394
8096,KIELOCH;394
8097,KRZYKAŁA;394
8098,KUSZYŃSKA;394
8099,LASKUS;394
8100,ŁAGOCKA;394
8101,MOCZYŃSKA;394
8102,MORTKA;394
8103,NIESZPOREK;394
8104,PAWEŁKIEWICZ;394
8105,POMPA;394
8106,ROKOWSKA;394
8107,SOLICH;394
8108,ZŁOTOWSKA;394
8109,ACHTELIK;393
8110,BABSKA;393
8111,BĄBOL;393
8112,BIEGALSKA;393
8113,BRYLEWSKA;393
8114,CYRANKOWSKA;393
8115,DEJEWSKA;393
8116,DZIARMAGA;393
8117,GALOS;393
8118,GARSKA;393
8119,JELENIEWSKA;393
8120,KNYCH;393
8121,LUKAS;393
8122,NOCULAK;393
8123,OBUCHOWICZ;393
8124,PUPEK;393
8125,RUBACHA;393
8126,SARNIAK;393
8127,SMAGACZ;393
8128,STAWARSKA;393
8129,SZAJ;393
8130,WASILEWICZ;393
8131,WOJTASZAK;393
8132,WOŁOSZYK;393
8133,ANTOŃCZAK;392
8134,BUKALSKA;392
8135,DUŻYŃSKA;392
8136,FRYDEL;392
8137,KOCAJ;392
8138,KUKIEŁA;392
8139,KUTEK;392
8140,LEŃ;392
8141,LIGENZA;392
8142,LITEWKA;392
8143,MĘCZYŃSKA;392
8144,MILEWCZYK;392
8145,REJDYCH;392
8146,SZARUGA;392
8147,SZTUBA;392
8148,WIERUCKA;392
8149,ZINKIEWICZ;392
8150,ARCZEWSKA;391
8151,BIENIECKA;391
8152,BŁAZIAK;391
8153,CIĘCIWA;391
8154,FILAK;391
8155,GDOWSKA;391
8156,GIERCZYŃSKA;391
8157,GOSS;391
8158,JARKIEWICZ;391
8159,LUBOJAŃSKA;391
8160,NICIEJEWSKA;391
8161,PĘDZIK;391
8162,SZUBSKA;391
8163,SZUMIŁO;391
8164,WEREDA;391
8165,WINEK;391
8166,WITKA;391
8167,ZADKA;391
8168,BAJAK;390
8169,BARTELA;390
8170,BROSZKIEWICZ;390
8171,KABALA;390
8172,KUBASIEWICZ;390
8173,LIBERACKA;390
8174,LIPOWICZ;390
8175,ŁASKAWSKA;390
8176,MATYJASZEK;390
8177,PARSZEWSKA;390
8178,PIOTRKOWSKA;390
8179,SADLAK;390
8180,SARAN;390
8181,SARBINOWSKA;390
8182,SKOMRA;390
8183,SZRAMKA;390
8184,UŚCIŃSKA;390
8185,ZAWACKA;390
8186,ZYZIK;390
8187,BACHOWSKA;389
8188,BRONKA;389
8189,CIELOCH;389
8190,DUDZIEC;389
8191,DUSIŃSKA;389
8192,GADZAŁA;389
8193,GRYKA;389
8194,HELENIAK;389
8195,KNYSAK;389
8196,KOĆWIN;389
8197,KONTEK;389
8198,KOZOK;389
8199,ŁACHACZ;389
8200,ŁAKOTA;389
8201,MŁODZIK;389
8202,OKUROWSKA;389
8203,PIERZAK;389
8204,SADOCH;389
8205,SIWCZAK;389
8206,SMYCZYŃSKA;389
8207,STASZYŃSKA;389
8208,STRZĘPKA;389
8209,SUWIŃSKA;389
8210,SZKOPEK;389
8211,TYCZKA;389
8212,WATKOWSKA;389
8213,WENERSKA;389
8214,WSZOŁA;389
8215,ZANDECKA;389
8216,BARCICKA;388
8217,BUDZYŃ;388
8218,CHOLEWKA;388
8219,CIUK;388
8220,FASZCZEWSKA;388
8221,GOŁEMBIEWSKA;388
8222,GRONOSTAJ;388
8223,IDEC;388
8224,JANASZ;388
8225,JANTOS;388
8226,MAGIEROWSKA;388
8227,MATWIEJCZYK;388
8228,REZLER;388
8229,SERWIŃSKA;388
8230,TEODOROWICZ;388
8231,BINIECKA;387
8232,BUSZKIEWICZ;387
8233,CETERA;387
8234,ĆMIEL;387
8235,DOROZ;387
8236,GRZEGORZAK;387
8237,GRZYWNOWICZ;387
8238,HARABURDA;387
8239,HASS;387
8240,KARDYŚ;387
8241,KREMER;387
8242,KRZYŚKÓW;387
8243,KURCZAK;387
8244,LUBELSKA;387
8245,ŁOCHOWSKA;387
8246,PATERAK;387
8247,PIETRAŚ;387
8248,PLEBANEK;387
8249,POWĘSKA;387
8250,ROCHOWIAK;387
8251,SNOPKOWSKA;387
8252,STECKIEWICZ;387
8253,TOCZYSKA;387
8254,TORZEWSKA;387
8255,TRYBULSKA;387
8256,WŁOSTOWSKA;387
8257,CHYBOWSKA;386
8258,CUDNA;386
8259,DURLEJ;386
8260,ELLWART;386
8261,GARBACIK;386
8262,GRABARSKA;386
8263,KEMPNY;386
8264,KUDRA;386
8265,LENIART;386
8266,ŁOSIAK;386
8267,ŁYCZEK;386
8268,MĘCIK;386
8269,MOSIOŁEK;386
8270,SMOLORZ;386
8271,SNOCHOWSKA;386
8272,STOLORZ;386
8273,SZOTT;386
8274,WICZKOWSKA;386
8275,ZASOWSKA;386
8276,ZAWILIŃSKA;386
8277,DREWICZ;385
8278,GAIDA;385
8279,HAHN;385
8280,HASIAK;385
8281,HECZKO;385
8282,JODKO;385
8283,KLUPŚ;385
8284,KOŃCZYK;385
8285,LEŃCZUK;385
8286,ŁEBKOWSKA;385
8287,MISKA;385
8288,PORZUCEK;385
8289,STRUS;385
8290,SZAŁAJKO;385
8291,ŚWIERCZYNA;385
8292,TOMSIA;385
8293,WAŁASZEK;385
8294,BASTER;384
8295,BENDER;384
8296,BORZYMOWSKA;384
8297,BRYDA;384
8298,CHODACKA;384
8299,CHWALISZ;384
8300,CYWKA;384
8301,GRAJ;384
8302,GRYSZKIEWICZ;384
8303,KOBIERECKA;384
8304,KOWALSKI;384
8305,ŁYP;384
8306,OBŁOZA;384
8307,OSIK;384
